Precision,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j),Logit_B1,Mean_Logit_Runs,Std_Logit_Runs,Range_Logit_Runs
fp16,question_000,16,15,8,26652,2.8602604729144332e-08,2.9033426329760914e-08,4.098966444043839e-10,1.787951120491016e-09,22.890625,22.881250381469727,0.011267432011663914,0.046875
fp16,question_000,16,15,9,16643,2.56392080899559e-08,2.6594642932309398e-08,4.973721434708978e-10,1.6446328743313643e-09,22.78125,22.79343605041504,0.017757579684257507,0.0625
fp16,question_000,16,15,10,6275,1.70793956755233e-08,1.759325130024081e-08,2.543866506332648e-10,1.0785754511744017e-09,22.375,22.380311965942383,0.010647933930158615,0.0625
fp16,question_000,16,16,1,34684,0.9999827146530151,0.9999831914901733,1.622073995122264e-07,7.152557373046875e-07,39.125,39.15625,0.006249957252293825,0.0625
fp16,question_000,16,16,2,13420,5.093642812425969e-06,4.91038781547104e-06,1.0670130023981983e-07,3.8279085856629536e-07,26.9375,26.931875228881836,0.020672248676419258,0.0625
fp16,question_000,16,16,3,96507,2.0261113604647107e-06,1.9677083855640376e-06,3.136428006200731e-08,1.2468899512896314e-07,26.015625,26.017499923706055,0.014537110924720764,0.0625
fp16,question_000,16,16,4,16643,1.8161944126404705e-06,1.7798787439460284e-06,2.6973641098493317e-08,1.1176950920344098e-07,25.90625,25.917186737060547,0.014405474998056889,0.046875
fp16,question_000,16,16,5,24989,1.7330247601421434e-06,1.6589536926403525e-06,1.9391066530261014e-08,7.812957392161479e-08,25.859375,25.846874237060547,0.01082528941333294,0.03125
fp16,question_000,16,16,6,6275,1.4367279845828307e-06,1.4040587075214717e-06,2.206566840357027e-08,8.841720955388155e-08,25.671875,25.68000030517578,0.01506498921662569,0.0625
fp16,question_000,16,16,7,38595,1.267907919100253e-06,1.242579287463741e-06,2.027157286477177e-08,9.83093286777148e-08,25.546875,25.557811737060547,0.015068212524056435,0.078125
fp16,question_000,16,16,8,102858,1.002997805699124e-06,9.76129172158835e-07,8.02232769103739e-09,3.0859155231155455e-08,25.3125,25.31656265258789,0.00927553791552782,0.046875
fp16,question_000,16,16,9,330,8.851424126987695e-07,8.548092864657519e-07,1.3723837177792575e-08,3.990487584815128e-08,25.1875,25.18375015258789,0.016105161979794502,0.046875
fp16,question_000,16,16,10,43799,5.989173246234714e-07,5.783649044133199e-07,7.366239174189104e-09,2.7001078706234694e-08,24.796875,24.79312515258789,0.01346295140683651,0.0625
fp16,question_000,16,17,1,19124,0.9998910427093506,0.9998934864997864,1.7272940340262721e-06,6.67572021484375e-06,43.90625,43.90687561035156,0.022955643013119698,0.0625
fp16,question_000,16,17,2,12681,0.00010889690747717395,0.00010655393271008506,1.6697171076884842e-06,6.597052561119199e-06,34.78125,34.7599983215332,0.015860838815569878,0.0625
fp16,question_000,16,17,3,714,3.48579725084619e-08,3.50908315738252e-08,4.784156959480867e-10,1.6468142405301478e-09,26.734375,26.741561889648438,0.014727377332746983,0.046875
fp16,question_000,16,17,4,21855,2.730287329555381e-09,2.693765210892707e-09,6.366957655545846e-11,1.68015823476253e-10,24.1875,24.174373626708984,0.008477890864014626,0.03125
fp16,question_000,16,17,5,12,2.1938475480709485e-09,2.1879449363382264e-09,3.340069193447093e-11,1.3713030710960084e-10,23.96875,23.966562271118164,0.014660907909274101,0.046875
fp16,question_000,16,17,6,113359,9.003532364104672e-10,8.898556891345777e-10,1.5186728610783184e-11,4.187639124353382e-11,23.078125,23.06687355041504,0.008291589096188545,0.03125
fp16,question_000,16,17,7,32199,9.003532364104672e-10,8.999156420053112e-10,1.4867043360289323e-11,5.627820431897135e-11,23.078125,23.078125,0.00988205336034298,0.03125
fp16,question_000,16,17,8,42292,4.122117369664835e-10,4.086659344260113e-10,6.0378919745918136e-12,1.9172441412251828e-11,22.296875,22.28874969482422,0.012975373305380344,0.046875
fp16,question_000,16,17,9,39516,2.7033505989315643e-10,2.708077373458906e-10,5.174848830696854e-12,1.6897788723824192e-11,21.875,21.877187728881836,0.006994626484811306,0.03125
fp16,question_000,16,17,10,4803,2.3122982695245042e-10,2.2998836168852677e-10,5.054070009724576e-12,1.4453452323870408e-11,21.71875,21.713748931884766,0.012279313988983631,0.046875
fp16,question_000,16,18,1,714,0.9999959468841553,0.9999958872795105,8.031282305864806e-08,1.1920928955078125e-07,42.5,42.455623626708984,0.015423988923430443,0.03125
fp16,question_000,16,18,2,3650,2.5215695131919347e-06,2.6092282041645376e-06,3.869255493782475e-08,1.2101236279704608e-07,29.609375,29.599061965942383,0.012736005708575249,0.046875
fp16,question_000,16,18,3,448,9.570799193170387e-07,9.569690746502602e-07,1.8913942412268625e-08,5.982712991681183e-08,28.640625,28.595937728881836,0.01397895347326994,0.046875
fp16,question_000,16,18,4,1380,2.575945359239995e-07,2.5988006768784544e-07,7.305903881871245e-09,2.0287529878260102e-08,27.328125,27.292186737060547,0.02031250111758709,0.0625
fp16,question_000,16,18,5,11,1.715949622393964e-07,1.7979978395032958e-07,3.0717202115226883e-09,1.1241212405366241e-08,26.921875,26.924062728881836,0.012107179500162601,0.03125
fp16,question_000,16,18,6,1865,9.18481646294822e-08,9.4652193638467e-08,1.1368302965664157e-09,4.407880282997212e-09,26.296875,26.282499313354492,0.019223159179091454,0.0625
fp16,question_000,16,18,7,8088,8.543209695233145e-09,8.84263506861771e-09,1.0695570817897959e-10,4.164535383210932e-10,23.921875,23.911874771118164,0.008705301210284233,0.03125
fp16,question_000,16,18,8,19438,3.79102615966076e-09,3.894424782657779e-09,3.21646979883905e-11,1.819349115805835e-10,23.109375,23.091875076293945,0.013124966062605381,0.03125
fp16,question_000,16,18,9,12575,2.4862156777771816e-09,2.585598624094132e-09,4.212324586361227e-11,1.2119483194794611e-10,22.6875,22.682186126708984,0.013481114991009235,0.046875
fp16,question_000,16,18,10,77288,1.7356582837635415e-09,1.808326932639659e-09,2.2636382351892692e-11,5.68446401061351e-11,22.328125,22.32468605041504,0.006472595036029816,0.015625
fp16,question_000,16,19,1,448,0.9997132420539856,0.9997104406356812,2.096116759275901e-06,5.602836608886719e-06,44.4375,44.41374969482422,0.016007855534553528,0.0625
fp16,question_000,16,19,2,702,0.000135500289616175,0.0001348328951280564,1.528212237644766e-06,4.168963641859591e-06,35.53125,35.502498626708984,0.021505732089281082,0.09375
fp16,question_000,16,19,3,1865,6.813382060499862e-05,7.167992589529604e-05,1.0830264045580407e-06,2.2316089598461986e-06,34.84375,34.87062454223633,0.01654777303338051,0.0625
fp16,question_000,16,19,4,4518,5.827794666402042e-05,5.777573460363783e-05,8.049937605392188e-07,1.7931524780578911e-06,34.6875,34.654998779296875,0.0187082439661026,0.0625
fp16,question_000,16,19,5,40700,1.3416345609584823e-05,1.3663857316714711e-05,2.436008230688458e-07,8.652359611005522e-07,33.21875,33.2131233215332,0.02226436696946621,0.0625
fp16,question_000,16,19,6,12575,4.3556497075769585e-06,4.591084234562004e-06,7.82563844836659e-08,2.898163984355051e-07,32.09375,32.12249755859375,0.01749999448657036,0.0625
fp16,question_000,16,19,7,432,2.2596814233111218e-06,2.25567919187597e-06,3.25652109722796e-08,1.0511189429962542e-07,31.4375,31.411874771118164,0.010250718332827091,0.046875
fp16,question_000,16,19,8,279,1.9328076632518787e-06,1.8273158275405876e-06,2.918117658623487e-08,8.579422683396842e-08,31.28125,31.201250076293945,0.02040603570640087,0.078125
fp16,question_000,16,19,9,14122,8.184023272406193e-07,8.245006597462634e-07,1.7967758836334724e-08,7.556445780210197e-08,30.421875,30.405311584472656,0.01605956070125103,0.0625
fp16,question_000,16,19,10,17167,7.809250064383377e-07,8.250823952948849e-07,2.091873163578839e-08,6.445139888455742e-08,30.375,30.40593719482422,0.027151549234986305,0.0625
fp16,question_000,16,20,1,458,0.5768417716026306,0.5833664536476135,0.006247867830097675,0.015189766883850098,37.25,37.274375915527344,0.023626254871487617,0.0625
fp16,question_000,16,20,2,264,0.4220264256000519,0.41550588607788086,0.00625339150428772,0.015174776315689087,36.9375,36.93499755859375,0.01960563287138939,0.0625
fp16,question_000,16,20,3,279,0.000827532378025353,0.000820327375549823,2.2448646632255986e-05,7.830432150512934e-05,30.703125,30.70718765258789,0.04011829197406769,0.140625
fp16,question_000,16,20,4,20321,0.00015070482913870364,0.0001503989042248577,3.1073625450517284e-06,1.019147748593241e-05,29.0,29.010936737060547,0.011375191621482372,0.0625
fp16,question_000,16,20,5,16715,0.00015070482913870364,0.00015380492550320923,2.2738320240023313e-06,9.255323675461113e-06,29.0,29.033437728881836,0.015312545001506805,0.046875
fp16,question_000,16,20,6,56578,1.8387265754427062e-06,1.8712345308813383e-06,2.4302202916715032e-08,6.815764663770096e-08,24.59375,24.624374389648438,0.009354185312986374,0.03125
fp16,question_000,16,20,7,825,6.870819220239355e-07,7.08246886915731e-07,9.33255162038904e-09,4.2836802549572894e-08,23.609375,23.65281105041504,0.021939530968666077,0.0625
fp16,question_000,16,20,8,2176,3.5092710959361284e-07,3.730716855443461e-07,1.3286882705187963e-08,3.908496637450298e-08,22.9375,23.011249542236328,0.04038875550031662,0.109375
fp16,question_000,16,20,9,1133,7.70884511780423e-08,7.542602986632119e-08,1.2333783994122882e-09,5.132335445523495e-09,21.421875,21.413124084472656,0.015360256657004356,0.046875
fp16,question_000,16,20,10,220,2.5821398352832148e-08,2.5861217167744144e-08,2.2590464221483586e-10,9.412310930656531e-10,20.328125,20.342811584472656,0.01605975069105625,0.046875
fp16,question_000,16,21,1,16715,0.9999642372131348,0.9999642968177795,6.747568477294408e-07,3.2186508178710938e-06,44.15625,44.11124801635742,0.05382261425256729,0.125
fp16,question_000,16,21,2,20321,3.535623545758426e-05,3.536311851348728e-05,6.957637879168033e-07,3.2643474696669728e-06,33.90625,33.86124801635742,0.0504511259496212,0.15625
fp16,question_000,16,21,3,3196,1.9142194673804624e-07,1.954220181232813e-07,1.2161570417390521e-08,3.372210244378948e-08,28.6875,28.6612491607666,0.04865775629878044,0.15625
fp16,question_000,16,21,4,4045,6.023358878337604e-08,6.172488298261669e-08,1.7250808559410302e-09,4.818570431552871e-09,27.53125,27.510311126708984,0.030235104262828827,0.078125
fp16,question_000,16,21,5,6223,3.124877068216847e-08,3.2302931884942154e-08,8.68571881085245e-10,2.49987408551533e-09,26.875,26.862812042236328,0.0290288757532835,0.078125
fp16,question_000,16,21,6,100382,7.30716287478117e-09,7.402063406658499e-09,2.095828233183994e-10,5.755120824346704e-10,25.421875,25.389373779296875,0.028097178786993027,0.078125
fp16,question_000,16,21,7,26507,6.448548806048393e-09,6.585840761630379e-09,1.95914007239395e-10,5.15870901551807e-10,25.296875,25.272499084472656,0.03496091440320015,0.09375
fp16,question_000,16,21,8,14346,5.346034726017024e-09,5.48611067685556e-09,1.8089428566181454e-10,5.092704036258056e-10,25.109375,25.08968734741211,0.024568576365709305,0.078125
fp16,question_000,16,21,9,42806,4.2290611013129364e-09,4.310551915409633e-09,1.1137901712032772e-10,3.3831648593718455e-10,24.875,24.8487491607666,0.030045514926314354,0.078125
fp16,question_000,16,21,10,74503,3.1922631205105745e-09,3.199648990204196e-09,9.413703844218801e-11,2.47514231332957e-10,24.59375,24.55062484741211,0.026063349097967148,0.0625
fp16,question_000,16,22,1,323,0.9966907501220703,0.9968886375427246,0.00014356078463606536,0.0005608201026916504,43.0,43.03874969482422,0.024653911590576172,0.09375
fp16,question_000,16,22,2,12575,0.0032729459926486015,0.00307669211179018,0.00014301622286438942,0.0005580519791692495,37.28125,37.256874084472656,0.036060843616724014,0.09375
fp16,question_000,16,22,3,4518,1.4690423085994553e-05,1.3884560758015141e-05,3.1286143098441244e-07,1.0689818736864254e-06,31.875,31.856874465942383,0.018049331381917,0.078125
fp16,question_000,16,22,4,24891,1.074774354492547e-05,1.0220380318060052e-05,3.001252935064258e-07,1.2575565051520243e-06,31.5625,31.550312042236328,0.01261285599321127,0.046875
fp16,question_000,16,22,5,34426,6.518835562019376e-06,6.308677257038653e-06,1.112325804797365e-07,3.867171471938491e-07,31.0625,31.068124771118164,0.01868743635714054,0.046875
fp16,question_000,16,22,6,26507,1.3452378198053339e-06,1.2897625083496678e-06,2.499607276718052e-08,7.987318895175122e-08,29.484375,29.48062515258789,0.014842897653579712,0.046875
fp16,question_000,16,22,7,35981,1.0809289960889146e-06,1.0554344953561667e-06,2.6354625148883315e-08,9.97130200630636e-08,29.265625,29.279998779296875,0.02045396715402603,0.078125
fp16,question_000,16,22,8,6822,6.870802735647885e-07,6.72198666507029e-07,8.992643962812963e-09,4.1175837850460084e-08,28.8125,28.82906150817871,0.02240655943751335,0.09375
fp16,question_000,16,22,9,320,3.7944175801385427e-07,3.6999659869252355e-07,1.2160190188126307e-08,3.496290901239263e-08,28.21875,28.2315616607666,0.011977358721196651,0.03125
fp16,question_000,16,22,10,5655,3.0489002256217645e-07,2.94868527817016e-07,1.154963236160711e-08,3.256246827731957e-08,28.0,28.00437355041504,0.03109973855316639,0.09375
fp16,question_000,16,23,1,264,0.9999028444290161,0.9999065399169922,2.0482395939325215e-06,6.67572021484375e-06,39.96875,39.994998931884766,0.03870965167880058,0.125
fp16,question_000,16,23,2,20321,6.302543624769896e-05,6.068019865779206e-05,1.2117081951146247e-06,3.7590179999824613e-06,30.296875,30.28499984741211,0.021999651566147804,0.0625
fp16,question_000,16,23,3,1181,2.4681115974090062e-05,2.348718226130586e-05,6.792472504457692e-07,2.2085750970290974e-06,29.359375,29.33562469482422,0.018812397494912148,0.078125
fp16,question_000,16,23,4,458,8.938907740230206e-06,8.757641808188055e-06,2.5891077370943094e-07,9.406539902556688e-07,28.34375,28.349061965942383,0.02309332974255085,0.0625
fp16,question_000,16,23,5,279,5.203068553782941e-07,5.144061674400291e-07,1.5673423447992718e-08,4.803689535037847e-08,25.5,25.514373779296875,0.013564052060246468,0.03125
fp16,question_000,16,23,6,1133,2.981595770279455e-08,2.89334813885489e-08,6.632531746042503e-10,2.2405224342492147e-09,22.640625,22.63656234741211,0.017900003120303154,0.046875
fp16,question_000,16,23,7,3196,1.6210652376003054e-08,1.53418096004998e-08,7.311889982375419e-10,2.344854976854549e-09,22.03125,22.001249313354492,0.020691225305199623,0.09375
fp16,question_000,16,23,8,18876,3.6740466224927104e-09,3.553329852579168e-09,9.214535384716172e-11,2.760864870055002e-10,20.546875,20.53937530517578,0.01660669781267643,0.0625
fp16,question_000,16,23,9,64,3.345257404419044e-09,3.3365070706281585e-09,6.526214985091983e-11,2.0909141085212468e-10,20.453125,20.4765625,0.021930670365691185,0.0625
fp16,question_000,16,23,10,7147,3.1425788638017593e-09,3.0372409032253245e-09,1.2781402325412472e-10,4.187330482352536e-10,20.390625,20.381874084472656,0.019304266199469566,0.09375
fp16,question_000,16,24,1,20321,0.9999957084655762,0.9999957084655762,3.862822239852903e-08,1.1920928955078125e-07,38.1875,38.233123779296875,0.034352224320173264,0.125
fp16,question_000,16,24,2,1133,3.3405360682081664e-06,3.2572445434198016e-06,3.639915036046659e-08,1.011835593089927e-07,25.578125,25.59843635559082,0.02868363820016384,0.09375
fp16,question_000,16,24,3,6785,4.5209236532173236e-07,4.3812585204250354e-07,8.322855293840803e-09,2.0381804688440752e-08,23.578125,23.592187881469727,0.021930702030658722,0.078125
fp16,question_000,16,24,4,2724,2.918927748396527e-07,2.8437392529667704e-07,4.984113566308679e-09,1.7684840258880286e-08,23.140625,23.15999984741211,0.029241828247904778,0.078125
fp16,question_000,16,24,5,18876,9.777183862524907e-08,9.657138377860974e-08,1.6424022142302874e-09,7.46337036616751e-09,22.046875,22.079999923706055,0.033894263207912445,0.09375
fp16,question_000,16,24,6,2309,4.993696833821559e-08,4.861504976361175e-08,1.2983280006650944e-09,3.75281672404526e-09,21.375,21.393436431884766,0.028416737914085388,0.078125
fp16,question_000,16,24,7,81486,2.935642662293958e-08,2.817684574552004e-08,9.305592962860487e-10,4.313415402634746e-09,20.84375,20.84781265258789,0.03074752911925316,0.125
fp16,question_000,16,24,8,39546,2.433733214957101e-08,2.3527762849084866e-08,5.052452345388758e-10,1.8289743053401253e-09,20.65625,20.66781234741211,0.023135580122470856,0.0625
fp16,question_000,16,24,9,264,1.6990197693189657e-08,1.663145354768858e-08,5.406919356687467e-10,1.7880008584825191e-09,20.296875,20.32062530517578,0.02851124294102192,0.09375
fp16,question_000,16,24,10,13006,6.550304743058177e-09,6.387420370401742e-09,1.0372988579199216e-10,2.9996050088243464e-10,19.34375,19.36406135559082,0.020787766203284264,0.078125
fp16,question_000,16,25,1,2248,0.9999998807907104,0.9999998211860657,0.0,0.0,40.25,40.256874084472656,0.027450280264019966,0.125
fp16,question_000,16,25,2,81,2.510998697857758e-08,2.4837870427063535e-08,9.111553178620113e-10,3.506499979266664e-09,22.75,22.745311737060547,0.0163129735738039,0.078125
fp16,question_000,16,25,3,461,2.4337433401910857e-08,2.350070538170712e-08,8.342749824308271e-10,2.1779449355108227e-09,22.71875,22.689998626708984,0.03385401889681816,0.09375
fp16,question_000,16,25,4,74503,1.2430345641689655e-08,1.2652553671443911e-08,4.140698617316474e-10,1.579289587994026e-09,22.046875,22.07093620300293,0.02192184515297413,0.078125
fp16,question_000,16,25,5,16715,1.1861118309752783e-08,1.1956844403471223e-08,3.9229780535166014e-10,1.5069696601699434e-09,22.0,22.014373779296875,0.014265772886574268,0.046875
fp16,question_000,16,25,6,482,8.543243446013093e-09,8.827675479494701e-09,3.726151054372906e-10,1.378658076589545e-09,21.671875,21.71062469482422,0.026925913989543915,0.09375
fp16,question_000,16,25,7,25610,6.972792121473503e-09,7.055356743279617e-09,1.441040758942691e-10,5.491616050790071e-10,21.46875,21.487186431884766,0.01702766865491867,0.109375
